price,home_type,bedrooms,bathrooms,square_feet,built,county,zipcode,high_school
349900,Single Family - Tri Level,3,1.0,1758,1950,Multnomah,97220,Madison
350000,Condo - 1 Story,2,2.0,1014,1994,Multnomah,97239,Lincoln
350000,Condo - Common Wall,2,2.0,1166,1973,Multnomah,97201,Lincoln
350000,Single Family - Bungalow,2,1.0,1112,1915,Multnomah,97206,Franklin
350000,Single Family - Ranch,3,3.0,2400,1960,Multnomah,97236,Centennial
350000,Single Family - Bungalow,3,2.0,1372,1925,Multnomah,97206,Cleveland
350000,Single Family - Bungalow,3,1.0,2360,1908,Multnomah,97206,Cleveland
350000,Single Family - 1 Story,3,2.0,1008,1996,Multnomah,97216,David Douglas
350000,Single Family - Bungalow,4,2.0,1638,1941,Multnomah,97217,Roosevelt
350000,Single Family - Ranch,3,2.0,1156,1986,Multnomah,97230,Reynolds
353000,Single Family - Ranch,2,1.0,836,1950,Multnomah,97203,Roosevelt
354500,Single Family - Ranch,4,2.0,1560,1960,Multnomah,97266,David Douglas
354900,Single Family - Contemporary,2,2.0,861,2020,Multnomah,97206,Franklin
354900,Single Family - Ranch,3,2.0,1368,1965,Multnomah,97230,Reynolds
354900,Single Family - Bungalow,2,1.0,994,1917,Multnomah,97215,Franklin
355000,Condo - Common Wall,1,1.0,698,1925,Multnomah,97209,Lincoln
357900,Condo - Capecod,3,3.0,1917,1971,Multnomah,97217,Jefferson
359000,Condo - Contemporary,3,3.0,2067,1974,Multnomah,97217,Jefferson
359000,Single Family - 2 Story,3,3.0,1496,2001,Multnomah,97266,Franklin
359000,Single Family - Traditional,5,3.0,2678,1908,Multnomah,97266,Franklin
359000,Single Family - Bungalow,3,1.0,1400,1906,Multnomah,97206,Franklin
359500,Condo - Craftsman,2,2.0,975,1892,Multnomah,97210,Lincoln
359900,Condo - 2 Story,2,3.0,968,2020,Multnomah,97203,Roosevelt
359900,Condo - 2 Story,2,3.0,968,2020,Multnomah,97203,Roosevelt
359900,Single Family - Ranch,2,2.0,1412,1982,Multnomah,97233,Centennial
360000,Condo - Townhouse,3,3.0,1414,2008,Multnomah,97206,Cleveland
360000,Condo - Colonial,1,1.0,769,1907,Multnomah,97210,Lincoln
360000,Single Family - Bungalow,2,1.0,774,1951,Multnomah,97218,Madison
362000,Condo - Loft,1,1.0,696,1910,Multnomah,97209,Lincoln
364900,Condo - Contemporary,2,2.0,1798,2006,Multnomah,97217,Jefferson
364900,Single Family - Ranch,3,1.0,1136,1948,Multnomah,97218,Madison
365000,Condo - Contemporary,1,1.0,804,2006,Multnomah,97201,Lincoln
365000,Condo - Contemporary,1,1.0,730,2009,Multnomah,97217,Grant
365000,Floating Home - 2 Story,2,2.0,1553,1952,Multnomah,97217,Jefferson
365000,Single Family - Ranch,4,2.0,1348,1955,Multnomah,97230,David Douglas
367990,Condo - English,2,3.0,1386,2020,Washington,97229,Westview
369000,Condo - Townhouse,4,3.0,2015,1971,Multnomah,97217,Jefferson
369000,Condo - Contemporary,2,2.0,959,1965,Multnomah,97205,Lincoln
369000,Condo - 1 Story,2,2.0,1051,1990,Multnomah,97201,Lincoln
369000,Condo - Contemporary,2,2.0,1031,2020,Multnomah,97211,Jefferson
369000,Condo - Contemporary,2,1.0,660,2020,Multnomah,97211,Jefferson
369000,Condo - Townhouse,3,4.0,1893,2005,Multnomah,97239,Wilson
369000,Condo - Traditional,2,2.0,1118,1964,Multnomah,97205,Lincoln
369000,Condo - Row House,3,3.0,1464,2003,Multnomah,97213,Madison
369000,Single Family - Cottage,2,1.0,1106,1953,Multnomah,97218,Madison
369500,Condo - 1 Story,3,2.0,1716,1961,Washington,97225,Beaverton
369500,Single Family - Ranch,3,2.0,1496,1950,Multnomah,97236,Centennial
369900,Condo - Common Wall,2,2.0,1015,2009,Multnomah,97212,Jefferson
369900,Single Family - Traditional,3,3.0,1488,2004,Multnomah,97218,Madison
369950,Condo - 2 Story,3,3.0,1476,2009,Washington,97229,Westview
369995,Condo - Townhouse,3,3.0,1698,2020,Washington,97229,Westview
369995,Condo - Townhouse,3,3.0,1698,2020,Washington,97229,Westview
369995,Condo - Townhouse,3,3.0,1698,2020,Washington,97229,Westview
369995,Condo - Townhouse,3,3.0,1698,2020,Washington,97229,Westview
370000,Condo - NW Contemporary,1,1.0,731,2009,Multnomah,97217,Grant
372900,Single Family - Ranch,3,2.0,1585,2001,Multnomah,97230,Reynolds
374000,Condo - Contemporary,3,2.0,1950,1973,Multnomah,97201,Lincoln
374900,Condo - Common Wall,2,3.0,2080,2008,Multnomah,97219,Wilson
374900,Single Family - Contemporary,4,3.0,1715,2007,Multnomah,97206,Franklin
374900,Single Family - 2 Story,2,2.0,1444,1928,Multnomah,97220,Madison
374900,Single Family - Ranch,3,2.0,1516,1965,Washington,97224,Tigard
375000,Condo - Contemporary,1,1.0,809,2001,Multnomah,97209,Lincoln
375000,Condo - Row House,2,3.0,1496,1999,Multnomah,97239,Wilson
375000,Condo - Contemporary,1,1.0,1025,2006,Multnomah,97239,Wilson
375000,Condo - Contemporary,2,1.0,879,1979,Multnomah,97214,Franklin
375000,Single Family - Bungalow,3,3.0,2248,1946,Washington,97223,Southridge
375000,Single Family - 1 Story,2,1.0,892,1925,Multnomah,97213,Madison
375000,Single Family - 1 Story,2,1.0,800,1947,Multnomah,97203,Roosevelt
375000,Single Family - Tri Level,3,2.0,1882,1942,Multnomah,97218,Madison
375000,Single Family - 2 Story,3,3.0,1384,2004,Multnomah,97206,Cleveland
375000,Single Family - 1 Story,2,1.0,1082,1927,Multnomah,97216,Madison
375995,Condo - Townhouse,3,3.0,1698,2020,Washington,97229,Westview
376900,Single Family - Ranch,3,2.0,1219,1951,Multnomah,97211,Jefferson
377000,Single Family - Bungalow,3,1.0,2414,1922,Multnomah,97216,Franklin
378900,Single Family - 1 Story,3,4.0,1459,1992,Multnomah,97266,Madison
379000,Condo - Contemporary,1,1.0,736,1909,Multnomah,97209,Lincoln
379000,Condo - Contemporary,1,1.0,988,2005,Multnomah,97209,Lincoln
379000,Condo - Contemporary,2,3.0,1095,2020,Multnomah,97217,Jefferson
379000,Condo - Contemporary,2,2.0,1031,2020,Multnomah,97211,Jefferson
379500,Condo - 2 Story,3,3.0,1918,1972,Multnomah,97217,Jefferson
379750,Condo - Townhouse,3,3.0,1594,2014,Multnomah,97219,Wilson
379900,Condo - Row House,2,3.0,1167,2020,Multnomah,97203,Roosevelt
379900,Condo - Townhouse,3,3.0,1714,2019,Multnomah,97206,Franklin
379900,Condo - Contemporary,1,1.0,889,2006,Multnomah,97239,Lincoln
379900,Condo - Townhouse,3,3.0,1714,2019,Multnomah,97206,Franklin
379900,Condo - Bungalow,3,2.0,1372,2017,Multnomah,97206,Franklin
379900,Condo - Townhouse,3,3.0,1714,2019,Multnomah,97206,Franklin
379900,Condo - Townhouse,3,3.0,1714,2019,Multnomah,97206,Franklin
379900,Condo - Row House,2,3.0,1167,2020,Multnomah,97203,Roosevelt
379900,Single Family - Ranch,3,2.0,936,1955,Multnomah,97203,Roosevelt
379900,Single Family - Contemporary,4,3.0,1638,2006,Multnomah,97206,Franklin
379900,Single Family - Cottage,3,2.0,1540,1913,Multnomah,97203,Roosevelt
379900,Single Family - Traditional,3,3.0,1552,1996,Multnomah,97220,Parkrose
379900,Single Family - Cottage,1,1.0,1030,1949,Multnomah,97206,Franklin
379950,Single Family - Traditional,4,3.0,1638,2005,Multnomah,97211,Jefferson
379995,Condo - 2 Story,3,3.0,1426,2020,Washington,97229,Westview
380000,Condo - Contemporary,2,2.0,1798,2006,Multnomah,97217,Jefferson
380000,Condo - Common Wall,2,2.0,1038,1986,Multnomah,97201,Lincoln
380000,Single Family - 1 Story,2,2.0,936,1910,Multnomah,97206,Franklin
380000,Single Family - Bungalow,2,2.0,1404,1926,Multnomah,97220,Parkrose
380000,Single Family - 2 Story,3,3.0,1358,2005,Multnomah,97211,Jefferson
383860,Condo - 2 Story,3,3.0,1666,2020,Multnomah,97266,Madison
383860,Condo - 2 Story,3,3.0,1666,2020,Multnomah,97266,Madison
384900,Single Family - 2 Story,4,1.0,1444,1908,Multnomah,97206,Cleveland
384900,Single Family - Daylight Ranch,3,3.0,1775,1964,Multnomah,97201,Lincoln
385000,Condo - Contemporary,2,2.0,1254,1980,Multnomah,97201,Lincoln
385000,Condo - Townhouse,3,2.0,1722,2002,Multnomah,97229,Lincoln
385000,Condo - Capecod,3,3.0,1816,1971,Multnomah,97217,Jefferson
385000,Condo - Chalet,2,2.0,1961,2006,Multnomah,97217,Jefferson
385000,Condo - Contemporary,1,1.0,860,2006,Multnomah,97239,Wilson
385000,Condo - Contemporary,1,1.0,784,2008,Multnomah,97209,Lincoln
385000,Condo - Contemporary,1,1.0,748,2006,Multnomah,97210,Lincoln
385000,Single Family - 2 Story,3,3.0,1604,1927,Multnomah,97236,David Douglas
385000,Single Family - Bungalow,2,2.0,1653,1908,Multnomah,97266,Franklin
385650,Single Family - 1 Story,3,1.0,840,1951,Multnomah,97206,Cleveland
388000,Single Family - 2 Story,3,3.0,1574,1990,Multnomah,97219,Wilson
389000,Condo - Other,2,2.0,1348,1973,Multnomah,97201,Lincoln
389000,Condo - Loft,1,1.0,988,1910,Multnomah,97209,Lincoln
389000,Single Family - Ranch,3,2.0,1008,1994,Multnomah,97213,Madison
389000,Single Family - 2 Story,2,2.0,1360,2015,Multnomah,97220,Madison
389000,Single Family - Ranch,4,2.0,1706,1972,Multnomah,97216,Madison
389000,Single Family - Ranch,3,2.0,1212,1972,Multnomah,97206,Franklin
389860,Single Family - Traditional,3,3.0,1321,2020,Multnomah,97266,Madison
389860,Single Family - Traditional,3,3.0,1353,2020,Multnomah,97266,Madison
389900,Condo - Contemporary,2,3.0,1604,2008,Multnomah,97219,Wilson
389900,Condo - Contemporary,3,2.0,1031,2009,Multnomah,97217,Jefferson
389900,Condo - Contemporary,3,3.0,1530,2020,Multnomah,97236,Cleveland
389900,Single Family - Ranch,3,1.0,1094,1951,Multnomah,97230,Reynolds
389900,Single Family - 2 Story,4,2.0,2174,1921,Multnomah,97206,Cleveland
389995,Condo - 2 Story,3,3.0,1426,2020,Washington,97229,Westview
389995,Condo - 2 Story,3,3.0,1426,2020,Washington,97229,Westview
389995,Condo - 2 Story,3,3.0,1426,2020,Washington,97229,Westview
389995,Condo - 2 Story,3,3.0,1426,2020,Washington,97229,Westview
389995,Condo - 2 Story,3,3.0,1426,2020,Washington,97229,Westview
389995,Condo - 2 Story,3,3.0,1426,2020,Washington,97229,Westview
389995,Condo - 2 Story,3,3.0,1426,2020,Washington,97229,Westview
390000,Condo - 2 Story,4,3.0,1877,2019,Multnomah,97236,David Douglas
390000,Condo - 2 Story,4,3.0,1851,2019,Multnomah,97236,David Douglas
390000,Condo - Common Wall,3,4.0,1588,1999,Multnomah,97239,Wilson
390000,Single Family - Ranch,3,3.0,2856,1964,Multnomah,97236,Centennial
391000,Condo - Traditional,3,2.0,1237,1908,Multnomah,97217,Jefferson
392500,Condo - Other,2,2.0,1254,1980,Multnomah,97201,Lincoln
393860,Single Family - Traditional,3,3.0,1488,2020,Multnomah,97266,Madison
393860,Single Family - Traditional,3,3.0,1488,2020,Multnomah,97266,Madison
394500,Single Family - Ranch,4,2.0,1576,2003,Multnomah,97216,Madison
395000,Condo - Contemporary,2,2.0,1031,2020,Multnomah,97211,Jefferson
395000,Condo - Traditional,2,2.0,1179,1976,Multnomah,97239,Wilson
395000,Single Family - Ranch,3,2.0,1058,1978,Washington,97223,Southridge
395000,Single Family - Bungalow,4,2.0,2824,1916,Multnomah,97220,Parkrose
395000,Single Family - Tri Level,3,3.0,1587,2020,Multnomah,97213,Madison
397500,Single Family - 2 Story,2,2.0,1549,2019,Multnomah,97206,Cleveland
397500,Single Family - 2 Story,3,3.0,1657,1989,Multnomah,97236,Centennial
397800,Single Family - Townhouse,3,3.0,1478,2004,Multnomah,97217,Jefferson
398000,Condo - 1 Story,3,2.0,1244,1976,Washington,97225,Sunset
398000,Floating Home - Capecod,2,2.0,1390,1991,Multnomah,97211,Jefferson
398000,Single Family - 1 Story,2,1.0,1320,1943,Multnomah,97217,Roosevelt
398880,Single Family - Contemporary,4,3.0,2026,2007,Multnomah,97266,Madison
399000,Condo - Contemporary,1,2.0,1648,2006,Multnomah,97217,Jefferson
399000,Condo - NW Contemporary,1,1.0,731,2009,Multnomah,97217,Grant
399000,Condo - Contemporary,2,1.0,660,2020,Multnomah,97212,Jefferson
399000,Condo - Contemporary,2,2.0,2007,2006,Multnomah,97217,Jefferson
399000,Condo - Common Wall,3,2.0,1166,2020,Multnomah,97213,Madison
399000,Condo - Townhouse,2,3.0,1800,1998,Washington,97229,Westview
399000,Condo - Contemporary,2,3.0,1095,2020,Multnomah,97217,Jefferson
399000,Floating Home - Custom Style,2,2.0,1866,1979,Multnomah,97217,Roosevelt
399000,Single Family - Ranch,2,1.0,1492,1948,Multnomah,97230,Reynolds
399000,Single Family - Cottage,3,2.0,1470,1952,Washington,97229,Sunset
399000,Single Family - 1 Story,3,1.0,1356,1956,Multnomah,97202,Cleveland
399000,Single Family - Contemporary,4,2.0,1690,1956,Multnomah,97230,Parkrose
399000,Single Family - Traditional,3,3.0,1268,1998,Washington,97229,Westview
399000,Single Family - Bungalow,2,1.0,1152,1923,Multnomah,97217,Jefferson
399500,Condo - Contemporary,1,1.0,847,1994,Multnomah,97209,Lincoln
399500,Single Family - 1 Story,3,1.0,1096,1940,Multnomah,97233,Centennial
399860,Single Family - Traditional,3,3.0,1624,2020,Multnomah,97266,Madison
399860,Single Family - Traditional,3,3.0,1624,2020,Multnomah,97266,Madison
399900,Condo - Detached Condo,4,4.0,2162,2019,Multnomah,97230,Reynolds
399900,Condo - Detached Condo,4,4.0,2062,2019,Multnomah,97230,Reynolds
399900,Condo - Detached Condo,4,4.0,2062,2019,Multnomah,97230,Reynolds
399900,Condo - Detached Condo,4,4.0,2162,2019,Multnomah,97230,Reynolds
399900,Condo - Contemporary,1,1.0,889,2006,Multnomah,97239,Wilson
399900,Condo - Common Wall,2,2.0,1278,2020,Multnomah,97211,Jefferson
399900,Condo - Contemporary,2,2.0,1319,1973,Multnomah,97201,Lincoln
399900,Condo - Contemporary,1,1.0,1093,1921,Multnomah,97209,Lincoln
399900,Condo - Contemporary,1,1.0,999,2005,Multnomah,97209,Lincoln
399900,Single Family - Tri Level,5,2.0,2662,1957,Multnomah,97216,David Douglas
399900,Single Family - Ranch,3,2.0,1622,1988,Multnomah,97218,Madison
399900,Single Family - 1 Story,3,1.0,1149,1950,Multnomah,97215,Franklin
399900,Single Family - Ranch,3,2.0,1429,1975,Multnomah,97236,Centennial
399900,Single Family - Bungalow,4,2.0,2798,1917,Multnomah,97266,Franklin
399900,Single Family - Cottage,3,2.0,1801,1909,Multnomah,97206,Franklin
399900,Single Family - Ranch,5,2.0,1944,1956,Multnomah,97266,Franklin
399900,Single Family - Traditional,3,3.0,1592,2003,Washington,97225,Beaverton
399900,Single Family - Daylight Ranch,3,1.0,858,1980,Multnomah,97211,Jefferson
399900,Single Family - Bungalow,3,2.0,1842,1909,Multnomah,97206,Franklin
399900,Single Family - Traditional,4,3.0,2298,2012,Multnomah,97236,David Douglas
399900,Single Family - Capecod,4,1.0,2002,1948,Multnomah,97220,Madison
399950,Single Family - Bungalow,4,2.0,1600,1917,Multnomah,97206,Franklin
399995,Condo - 2 Story,3,3.0,1763,2019,Washington,97229,Westview
399995,Condo - Townhouse,4,4.0,1723,2020,Washington,97229,Westview
399995,Condo - 2 Story,3,3.0,1763,2019,Washington,97229,Westview
399995,Condo - Townhouse,4,4.0,1723,2020,Washington,97229,Westview
399995,Condo - Townhouse,4,4.0,1723,2020,Washington,97229,Westview
399995,Single Family - 1 Story,3,2.0,2013,1957,Multnomah,97230,Parkrose
399999,Condo - Townhouse,3,3.0,1944,2002,Multnomah,97229,Lincoln
399999,Single Family - 2 Story,4,3.0,1883,2006,Multnomah,97230,Reynolds
400000,Condo - Townhouse,2,3.0,1393,2004,Multnomah,97215,Franklin
400000,Condo - Common Wall,2,2.0,1155,1990,Multnomah,97201,Lincoln
400000,Condo - 2 Story,2,3.0,1733,1995,Washington,97229,Westview
400000,Single Family - Bungalow,2,1.0,972,1925,Multnomah,97217,Jefferson
400000,Single Family - Bungalow,2,1.0,1560,1941,Multnomah,97203,Roosevelt
400000,Single Family - Bungalow,3,1.0,1224,1927,Multnomah,97217,Jefferson
400000,Single Family - Ranch,3,2.0,1344,1974,Multnomah,97203,Roosevelt
400995,Single Family - Split,5,3.0,2340,1963,Multnomah,97266,David Douglas
403900,Single Family - Contemporary,3,3.0,1552,2020,Multnomah,97236,Cleveland
404900,Single Family - Contemporary,3,3.0,1633,2020,Multnomah,97236,Cleveland
404995,Condo - Townhouse,4,4.0,1723,2020,Washington,97229,Westview
405000,Condo - 2 Story,2,3.0,1656,1995,Washington,97229,Westview
405000,Condo - 2 Story,2,3.0,1679,1995,Washington,97229,Westview
405000,Condo - Contemporary,1,1.0,1020,2006,Multnomah,97239,Wilson
405000,Single Family - FourSquare,4,3.0,2784,1928,Multnomah,97220,David Douglas
407500,Single Family - 2 Story,2,2.0,1549,2019,Multnomah,97206,Cleveland
409000,Condo - Common Wall,3,2.0,1166,2020,Multnomah,97213,Madison
409900,Single Family - Tri Level,4,2.0,2199,1961,Multnomah,97236,Centennial
409900,Single Family - Ranch,4,2.0,2200,1960,Multnomah,97233,David Douglas
409995,Condo - Townhouse,4,4.0,1723,2020,Washington,97229,Westview
410000,Condo - Contemporary,1,1.0,982,2005,Multnomah,97209,Lincoln
410000,Condo - Cottage,2,3.0,1562,2001,Multnomah,97229,Lincoln
410000,Single Family - Other,3,2.0,1758,1949,Multnomah,97206,Franklin
410000,Single Family - Ranch,3,1.0,1032,1968,Multnomah,97216,Madison
410000,Single Family - Other,5,3.0,2458,1945,Multnomah,97220,Parkrose
410000,Single Family - Bungalow,4,2.0,1750,1946,Multnomah,97206,Franklin
414900,Condo - Common Wall,1,1.0,802,2006,Multnomah,97201,Lincoln
414900,Condo - 2 Story,2,3.0,1641,2001,Multnomah,97217,Jefferson
414900,Condo - Traditional,1,1.0,836,2003,Multnomah,97209,Lincoln
415000,Condo - Traditional,2,3.0,1600,2001,Multnomah,97217,Jefferson
415000,Condo - Craftsman,2,3.0,1592,2008,Multnomah,97221,Lincoln
415000,Single Family - Ranch,3,2.0,1704,1975,Multnomah,97233,Centennial
415000,Single Family - Bungalow,4,3.0,1784,1950,Multnomah,97213,Madison
415000,Single Family - Bungalow,2,1.0,1630,1924,Multnomah,97213,Grant
415000,Single Family - 2 Story,3,3.0,1506,2007,Multnomah,97213,Madison
419000,Condo - Loft,1,1.0,1000,1910,Multnomah,97209,Lincoln
419000,Condo - Common Wall,3,3.0,1652,2019,Multnomah,97206,Franklin
419000,Condo - Contemporary,1,1.0,769,2001,Multnomah,97209,Lincoln
419000,Single Family - Bungalow,1,1.0,560,1928,Multnomah,97218,Grant
419000,Single Family - 2 Story,4,2.0,1728,1960,Multnomah,97233,Reynolds
419000,Single Family - Bungalow,2,1.0,1891,1921,Multnomah,97206,Reynolds
419500,Condo - Loft,1,1.0,998,2005,Multnomah,97209,Lincoln
419900,Single Family - 2 Story,3,3.0,1401,2006,Multnomah,97218,Madison
419900,Single Family - Bungalow,4,2.0,2434,1927,Multnomah,97218,Madison
419900,Single Family - Ranch,3,1.0,858,1970,Multnomah,97217,Roosevelt
419900,Single Family - Ranch,3,2.0,1144,1977,Multnomah,97206,Franklin
419933,Condo - Craftsman,4,3.0,1937,2019,Multnomah,97230,Reynolds
419995,Condo - 2 Story,3,3.0,1562,2020,Washington,97229,Westview
419995,Condo - 2 Story,3,3.0,1562,2020,Washington,97229,Westview
419995,Condo - 2 Story,3,3.0,1562,2020,Washington,97229,Westview
420000,Condo - Craftsman,2,2.0,1012,2020,Multnomah,97218,Madison
420000,Condo - Contemporary,2,2.0,1319,1973,Multnomah,97201,Lincoln
420000,Condo - Townhouse,2,3.0,1750,2002,Multnomah,97239,Wilson
420000,Single Family - Ranch,3,1.0,1486,1954,Multnomah,97213,Grant
422000,Condo - Common Wall,2,3.0,962,2017,Multnomah,97214,Cleveland
424000,Single Family - Bungalow,3,1.0,1794,1912,Multnomah,97202,Cleveland
424000,Single Family - Mid-Century Modern,3,2.0,3040,1950,Multnomah,97220,David Douglas
424900,Condo - 2 Story,3,3.0,1884,1982,Washington,97225,Beaverton
424900,Single Family - Ranch,5,3.0,2044,2009,Multnomah,97230,Reynolds
424950,Single Family - Ranch,4,2.0,1602,1958,Multnomah,97266,Franklin
425000,Condo - Craftsman,2,2.0,992,2020,Multnomah,97218,Madison
425000,Condo - Craftsman,2,2.0,1040,2020,Multnomah,97218,Madison
425000,Condo - Contemporary,1,1.0,856,2001,Multnomah,97209,Lincoln
425000,Condo - Contemporary,1,1.0,1205,2006,Multnomah,97239,Wilson
425000,Condo - 2 Story,2,3.0,792,2020,Multnomah,97215,Franklin
425000,Condo - Contemporary,2,3.0,1104,2017,Multnomah,97217,Jefferson
425000,Single Family - Bungalow,2,1.0,1932,1906,Multnomah,97203,Roosevelt
425000,Single Family - Ranch,3,2.0,1396,1979,Multnomah,97203,Roosevelt
425000,Single Family - Bungalow,3,2.0,1123,1910,Multnomah,97217,Jefferson
425000,Single Family - Ranch,2,1.0,936,1941,Multnomah,97229,Lincoln
425000,Single Family - Ranch,3,2.0,1353,1915,Multnomah,97213,Madison
425800,Single Family - Bungalow,2,1.0,1650,1926,Multnomah,97220,Parkrose
428000,Condo - Traditional,3,4.0,1610,2017,Multnomah,97206,Franklin
429000,Single Family - Bungalow,3,2.0,1478,1926,Multnomah,97206,Franklin
429700,Single Family - Bungalow,5,2.0,2190,1910,Multnomah,97206,Franklin
429900,Condo - Townhouse,2,3.0,1756,1982,Washington,97225,Sunset
429900,Single Family - Bungalow,3,1.0,2238,1923,Multnomah,97206,Franklin
429900,Single Family - Traditional,4,3.0,1897,2017,Multnomah,97266,Franklin
429995,Condo - 2 Story,3,3.0,1562,2020,Washington,97229,Westview
430000,Condo - Row House,3,3.0,1584,1996,Multnomah,97211,Grant
430000,Single Family - Bungalow,4,2.0,2698,1955,Multnomah,97266,David Douglas
430000,Single Family - Traditional,4,3.0,2220,2004,Multnomah,97230,Reynolds
434900,Single Family - Traditional,3,2.0,2828,1907,Multnomah,97212,Jefferson
435000,Condo - 2 Story,4,3.0,1816,2018,Multnomah,97203,Roosevelt
435000,Condo - 2 Story,4,3.0,1816,2018,Multnomah,97203,Roosevelt
435000,Single Family - Bungalow,3,2.0,1569,1920,Multnomah,97213,Madison
435000,Single Family - Bungalow,2,2.0,1636,1910,Multnomah,97266,Franklin
435000,Single Family - Traditional,5,2.0,2343,1933,Multnomah,97202,Cleveland
435000,Single Family - Saltbox,4,2.0,1403,1889,Multnomah,97202,Cleveland
435000,Single Family - 2 Story,3,2.0,2450,1979,Multnomah,97266,David Douglas
435000,Single Family - Ranch,3,2.0,2332,1966,Multnomah,97236,Centennial
435500,Condo - Contemporary,3,4.0,2076,1999,Multnomah,97211,Jefferson
437000,Single Family - Bungalow,2,1.0,1443,1898,Multnomah,97216,Madison
438000,Single Family - Cottage,3,2.0,2584,1939,Multnomah,97217,Jefferson
439000,Condo - Traditional,3,2.0,2306,2008,Multnomah,97219,Wilson
439000,Condo - Other,2,2.0,1497,1980,Multnomah,97201,Lincoln
439000,Single Family - Victorian,4,1.0,2068,1916,Multnomah,97211,Jefferson
439000,Single Family - Ranch,2,1.0,1000,1951,Multnomah,97211,Jefferson
439900,Single Family - Traditional,3,2.0,1588,1972,Multnomah,97233,Centennial
439900,Single Family - Traditional,3,3.0,1593,2020,Multnomah,97206,Franklin
439900,Single Family - Ranch,3,1.0,1415,1947,Multnomah,97206,Cleveland
440000,Condo - 2 Story,3,3.0,1870,2014,Washington,97229,Westview
440000,Single Family - Traditional,3,1.0,1512,1952,Multnomah,97213,Madison
440000,Single Family - Cabin,2,2.0,1079,1981,Washington,97225,Beaverton
442500,Condo - Townhouse,3,3.0,1521,2004,Multnomah,97232,Jefferson
445000,Condo - 2 Story,4,3.0,1972,2014,Washington,97229,Westview
445000,Single Family - Traditional,3,1.0,1956,1907,Multnomah,97202,Cleveland
449000,Condo - Mediterranean/Missio,2,1.0,892,1929,Multnomah,97205,Lincoln
449000,Condo - Contemporary,1,1.0,817,2000,Multnomah,97209,Lincoln
449000,Condo - Traditional,1,1.0,774,1999,Multnomah,97209,Lincoln
449000,Condo - Contemporary,2,7.0,1998,1991,Multnomah,97229,Lincoln
449000,Condo - Contemporary,1,1.0,982,2005,Multnomah,97209,Lincoln
449000,Condo - 2 Story,2,3.0,1156,2005,Multnomah,97202,Cleveland
449000,Single Family - Bungalow,2,1.0,1150,1928,Multnomah,97216,Madison
449000,Single Family - English,5,2.0,2256,1923,Multnomah,97203,Roosevelt
449221,Single Family - Tri Level,3,2.0,1215,1960,Washington,97223,Southridge
449500,Condo - 2 Story,4,3.0,1972,2015,Washington,97229,Westview
449500,Condo - Loft,1,1.0,750,2000,Multnomah,97209,Lincoln
449500,Single Family - Daylight Ranch,3,3.0,1312,1937,Multnomah,97231,Lincoln
449777,Condo - Contemporary,2,2.0,1290,1991,Multnomah,97217,Jefferson
449800,Single Family - Capecod,4,1.0,2389,1941,Multnomah,97220,Parkrose
449900,Floating Home - Contemporary,3,3.0,1985,2001,Multnomah,97230,Reynolds
449900,Single Family - Bungalow,4,2.0,2160,1914,Multnomah,97202,Cleveland
449900,Single Family - Ranch,5,3.0,2940,1960,Multnomah,97230,Reynolds
449900,Single Family - Tudor,3,2.0,2197,1928,Multnomah,97213,Madison
449900,Single Family - Bungalow,4,2.0,2036,1903,Multnomah,97213,Madison
449900,Single Family - Bungalow,3,2.0,1736,1927,Multnomah,97203,Roosevelt
449900,Single Family - Bungalow,3,2.0,2376,1911,Multnomah,97206,Franklin
449900,Single Family - Contemporary,3,4.0,1526,2020,Multnomah,97206,Cleveland
449900,Single Family - 2 Story,4,4.0,2584,1942,Washington,97223,Tigard
449900,Single Family - Bungalow,3,2.0,2463,1914,Multnomah,97216,Madison
449900,Single Family - Ranch,4,2.0,1450,1961,Multnomah,97233,Centennial
449950,Single Family - Ranch,3,2.0,1366,1977,Multnomah,97217,Roosevelt
449950,Single Family - Traditional,7,3.0,2742,1930,Multnomah,97206,Franklin
449995,Condo - 2 Story,3,3.0,1925,2019,Washington,97229,Westview
449999,Single Family - Traditional,2,1.0,787,1894,Multnomah,97212,Grant
450000,Condo - Contemporary,3,2.0,1481,2001,Multnomah,97209,Lincoln
450000,Condo - Georgian,3,1.0,1185,1908,Multnomah,97209,Lincoln
450000,Single Family - Bungalow,3,1.0,1588,1920,Multnomah,97213,Grant
450000,Single Family - Mid-Century Modern,2,1.0,1062,1953,Multnomah,97206,Franklin
450000,Single Family - 2 Story,2,2.0,2413,1900,Multnomah,97209,Lincoln
450000,Single Family - Split,3,3.0,1694,1980,Multnomah,97219,Wilson
450000,Single Family - Bungalow,2,1.0,2328,1943,Multnomah,97203,Roosevelt
450000,Single Family - Ranch,3,2.0,1450,1949,Multnomah,97233,David Douglas
450000,Single Family - Bungalow,4,2.0,2100,1947,Multnomah,97217,Jefferson
450000,Single Family - Ranch,3,2.0,1407,1961,Multnomah,97206,Cleveland
450000,Single Family - 1 Story,3,2.0,2062,1934,Multnomah,97231,Lincoln
455000,Condo - Contemporary,2,1.0,950,2001,Multnomah,97210,Lincoln
458999,Single Family - 2 Story,3,1.0,1188,1969,Multnomah,97217,Jefferson
459000,Single Family - 2 Story,4,2.0,1383,1890,Multnomah,97212,Grant
459000,Single Family - Craftsman,3,2.0,1416,2017,Multnomah,97211,Jefferson
